indice,error,tiempo_s,fecha_hora_corregida,fecha_hora_pc,masa_g,sensor,voltaje_V
507,,126.96496349999984,2026-05-28T08:39:07.109,2026-05-28T08:54:37.109,,multimetro,8.402e-05
508,,127.21493889999988,2026-05-28T08:39:07.357,2026-05-28T08:54:37.357,,multimetro,8.3308e-05
509,,127.46491360000005,2026-05-28T08:39:07.609,2026-05-28T08:54:37.609,,multimetro,8.3674e-05
510,,127.71499799999992,2026-05-28T08:39:07.859,2026-05-28T08:54:37.859,,multimetro,8.3894e-05
251,,127.94798270000001,2026-05-28T08:39:08.091,2026-05-28T08:54:38.091,607.56,balanza,
511,,127.96476429999984,2026-05-28T08:39:08.109,2026-05-28T08:54:38.109,,multimetro,8.3475e-05
252,Error Arduino: HX711 not found.,127.97137899999984,2026-05-28T08:39:08.114,2026-05-28T08:54:38.114,,balanza,
512,,128.2150377999999,2026-05-28T08:39:08.350,2026-05-28T08:54:38.350,,multimetro,8.3643e-05
513,,128.46478749999983,2026-05-28T08:39:08.609,2026-05-28T08:54:38.609,,multimetro,8.4114e-05
514,,128.71521499999994,2026-05-28T08:39:08.850,2026-05-28T08:54:38.850,,multimetro,8.3664e-05
515,,128.9647465999999,2026-05-28T08:39:09.108,2026-05-28T08:54:39.108,,multimetro,8.357e-05
253,,128.96515939999995,2026-05-28T08:39:09.108,2026-05-28T08:54:39.108,607.57,balanza,
254,Error Arduino: HX711 not found.,128.98832659999994,2026-05-28T08:39:09.132,2026-05-28T08:54:39.132,,balanza,
516,,129.21488520000003,2026-05-28T08:39:09.357,2026-05-28T08:54:39.357,,multimetro,8.3988e-05
517,,129.4649809,2026-05-28T08:39:09.607,2026-05-28T08:54:39.607,,multimetro,8.3706e-05
518,,129.7149571,2026-05-28T08:39:09.857,2026-05-28T08:54:39.857,,multimetro,8.3632e-05
519,,129.96495349999987,2026-05-28T08:39:10.107,2026-05-28T08:54:40.107,,multimetro,8.4355e-05
255,,129.98195069999997,2026-05-28T08:39:10.124,2026-05-28T08:54:40.124,607.61,balanza,
256,Error Arduino: HX711 not found.,130.00496679999992,2026-05-28T08:39:10.147,2026-05-28T08:54:40.147,,balanza,
520,,130.2146588999999,2026-05-28T08:39:10.357,2026-05-28T08:54:40.357,,multimetro,8.3475e-05
521,,130.46527189999983,2026-05-28T08:39:10.607,2026-05-28T08:54:40.607,,multimetro,8.2763e-05
522,,130.71498459999998,2026-05-28T08:39:10.859,2026-05-28T08:54:40.859,,multimetro,8.3454e-05
523,,130.96480359999987,2026-05-28T08:39:11.107,2026-05-28T08:54:41.107,,multimetro,8.403e-05
257,,130.9987051999999,2026-05-28T08:39:11.134,2026-05-28T08:54:41.134,607.54,balanza,
258,Error Arduino: HX711 not found.,131.0218147999999,2026-05-28T08:39:11.164,2026-05-28T08:54:41.164,,balanza,
524,,131.2151798,2026-05-28T08:39:11.357,2026-05-28T08:54:41.357,,multimetro,8.3905e-05
525,,131.46485289999987,2026-05-28T08:39:11.609,2026-05-28T08:54:41.609,,multimetro,8.3905e-05
526,,131.71487950000005,2026-05-28T08:39:11.849,2026-05-28T08:54:41.849,,multimetro,8.3748e-05
527,,131.96494559999996,2026-05-28T08:39:12.107,2026-05-28T08:54:42.107,,multimetro,8.3465e-05
259,,132.0155319999999,2026-05-28T08:39:12.157,2026-05-28T08:54:42.157,607.53,balanza,
260,Error Arduino: HX711 not found.,132.03860009999994,2026-05-28T08:39:12.180,2026-05-28T08:54:42.180,,balanza,
528,,132.21514979999984,2026-05-28T08:39:12.357,2026-05-28T08:54:42.357,,multimetro,8.3266e-05
529,,132.4647597999999,2026-05-28T08:39:12.609,2026-05-28T08:54:42.609,,multimetro,8.2868e-05
530,,132.71454589999985,2026-05-28T08:39:12.858,2026-05-28T08:54:42.858,,multimetro,8.3716e-05
531,,132.96505219999995,2026-05-28T08:39:13.107,2026-05-28T08:54:43.107,,multimetro,8.3287e-05
261,,133.03236679999986,2026-05-28T08:39:13.167,2026-05-28T08:54:43.167,607.58,balanza,
262,Error Arduino: HX711 not found.,133.05545970000003,2026-05-28T08:39:13.197,2026-05-28T08:54:43.197,,balanza,
532,,133.21462440000005,2026-05-28T08:39:13.350,2026-05-28T08:54:43.350,,multimetro,8.3193e-05
533,,133.4647918999999,2026-05-28T08:39:13.607,2026-05-28T08:54:43.607,,multimetro,8.3245e-05
534,,133.71464619999983,2026-05-28T08:39:13.859,2026-05-28T08:54:43.859,,multimetro,8.3004e-05
535,,133.96475369999985,2026-05-28T08:39:14.109,2026-05-28T08:54:44.109,,multimetro,8.336e-05
263,,134.04918299999986,2026-05-28T08:39:14.191,2026-05-28T08:54:44.191,607.56,balanza,
264,Error Arduino: HX711 not found.,134.0722272999999,2026-05-28T08:39:14.216,2026-05-28T08:54:44.216,,balanza,
536,,134.21494499999994,2026-05-28T08:39:14.358,2026-05-28T08:54:44.358,,multimetro,8.314e-05
537,,134.46488290000002,2026-05-28T08:39:14.608,2026-05-28T08:54:44.608,,multimetro,8.3203e-05
538,,134.71498819999988,2026-05-28T08:39:14.859,2026-05-28T08:54:44.859,,multimetro,8.3287e-05
539,,134.96478899999988,2026-05-28T08:39:15.109,2026-05-28T08:54:45.109,,multimetro,8.313e-05
265,,135.06598799999983,2026-05-28T08:39:15.207,2026-05-28T08:54:45.207,607.55,balanza,
266,Error Arduino: HX711 not found.,135.08907679999993,2026-05-28T08:39:15.233,2026-05-28T08:54:45.233,,balanza,
540,,135.21660819999988,2026-05-28T08:39:15.359,2026-05-28T08:54:45.359,,multimetro,8.3067e-05
541,,135.46483869999997,2026-05-28T08:39:15.607,2026-05-28T08:54:45.607,,multimetro,8.2282e-05
542,,135.7149356,2026-05-28T08:39:15.857,2026-05-28T08:54:45.857,,multimetro,8.2554e-05
543,,135.96486559999994,2026-05-28T08:39:16.109,2026-05-28T08:54:46.109,,multimetro,8.1737e-05
267,,136.08269299999984,2026-05-28T08:39:16.227,2026-05-28T08:54:46.227,607.6,balanza,
268,Error Arduino: HX711 not found.,136.10592699999984,2026-05-28T08:39:16.247,2026-05-28T08:54:46.247,,balanza,
544,,136.2148620999999,2026-05-28T08:39:16.358,2026-05-28T08:54:46.358,,multimetro,8.6386e-05
545,,136.46495649999997,2026-05-28T08:39:16.609,2026-05-28T08:54:46.609,,multimetro,8.2889e-05
546,,136.7146487,2026-05-28T08:39:16.859,2026-05-28T08:54:46.859,,multimetro,8.2606e-05
547,,136.96481189999986,2026-05-28T08:39:17.109,2026-05-28T08:54:47.109,,multimetro,8.3779e-05
269,,137.09944229999996,2026-05-28T08:39:17.243,2026-05-28T08:54:47.243,607.55,balanza,
270,Error Arduino: HX711 not found.,137.12269349999997,2026-05-28T08:39:17.264,2026-05-28T08:54:47.264,,balanza,
548,,137.21497109999996,2026-05-28T08:39:17.359,2026-05-28T08:54:47.359,,multimetro,8.357e-05
549,,137.4647258,2026-05-28T08:39:17.609,2026-05-28T08:54:47.609,,multimetro,8.3653e-05
550,,137.71532090000005,2026-05-28T08:39:17.858,2026-05-28T08:54:47.858,,multimetro,8.3036e-05
551,,137.96485599999983,2026-05-28T08:39:18.107,2026-05-28T08:54:48.107,,multimetro,8.5548e-05
271,,138.1162612999999,2026-05-28T08:39:18.257,2026-05-28T08:54:48.257,607.56,balanza,
272,Error Arduino: HX711 not found.,138.139414,2026-05-28T08:39:18.281,2026-05-28T08:54:48.281,,balanza,
552,,138.21494829999983,2026-05-28T08:39:18.357,2026-05-28T08:54:48.357,,multimetro,8.4491e-05
553,,138.46494749999988,2026-05-28T08:39:18.607,2026-05-28T08:54:48.607,,multimetro,8.3099e-05
554,,138.71463389999985,2026-05-28T08:39:18.859,2026-05-28T08:54:48.859,,multimetro,8.2941e-05
555,,138.96477459999983,2026-05-28T08:39:19.107,2026-05-28T08:54:49.107,,multimetro,8.3235e-05
273,,139.13294159999987,2026-05-28T08:39:19.274,2026-05-28T08:54:49.274,607.59,balanza,
274,Error Arduino: HX711 not found.,139.15606119999984,2026-05-28T08:39:19.297,2026-05-28T08:54:49.297,,balanza,
556,,139.2150506999999,2026-05-28T08:39:19.359,2026-05-28T08:54:49.359,,multimetro,8.3392e-05
557,,139.4653275999999,2026-05-28T08:39:19.610,2026-05-28T08:54:49.610,,multimetro,8.3601e-05
558,,139.7149614,2026-05-28T08:39:19.850,2026-05-28T08:54:49.850,,multimetro,8.2502e-05
559,,139.96489350000002,2026-05-28T08:39:20.109,2026-05-28T08:54:50.109,,multimetro,8.2983e-05
275,,140.14976749999983,2026-05-28T08:39:20.291,2026-05-28T08:54:50.291,607.6,balanza,
276,Error Arduino: HX711 not found.,140.1728839,2026-05-28T08:39:20.314,2026-05-28T08:54:50.314,,balanza,
560,,140.21514039999988,2026-05-28T08:39:20.357,2026-05-28T08:54:50.357,,multimetro,8.3172e-05
561,,140.4647109,2026-05-28T08:39:20.607,2026-05-28T08:54:50.607,,multimetro,8.3193e-05
562,,140.71474179999996,2026-05-28T08:39:20.857,2026-05-28T08:54:50.857,,multimetro,8.3297e-05
563,,140.96504519999985,2026-05-28T08:39:21.107,2026-05-28T08:54:51.107,,multimetro,8.2994e-05
277,,141.16649469999993,2026-05-28T08:39:21.307,2026-05-28T08:54:51.307,607.64,balanza,
278,Error Arduino: HX711 not found.,141.18952799999988,2026-05-28T08:39:21.334,2026-05-28T08:54:51.334,,balanza,
564,,141.21511659999987,2026-05-28T08:39:21.350,2026-05-28T08:54:51.350,,multimetro,8.246e-05
565,,141.46481489999996,2026-05-28T08:39:21.607,2026-05-28T08:54:51.607,,multimetro,8.2428e-05
566,,141.71464479999986,2026-05-28T08:39:21.859,2026-05-28T08:54:51.859,,multimetro,8.2502e-05
567,,141.9649947999999,2026-05-28T08:39:22.109,2026-05-28T08:54:52.109,,multimetro,8.2585e-05
279,,142.18347289999997,2026-05-28T08:39:22.327,2026-05-28T08:54:52.327,607.63,balanza,
280,Error Arduino: HX711 not found.,142.2068021,2026-05-28T08:39:22.351,2026-05-28T08:54:52.351,,balanza,
568,,142.2145341999999,2026-05-28T08:39:22.358,2026-05-28T08:54:52.358,,multimetro,8.2826e-05
569,,142.46484029999988,2026-05-28T08:39:22.607,2026-05-28T08:54:52.607,,multimetro,8.2763e-05
570,,142.71485299999995,2026-05-28T08:39:22.859,2026-05-28T08:54:52.859,,multimetro,8.224e-05
571,,142.96478890000003,2026-05-28T08:39:23.109,2026-05-28T08:54:53.109,,multimetro,8.2313e-05
281,,143.20036919999984,2026-05-28T08:39:23.344,2026-05-28T08:54:53.344,607.59,balanza,
572,,143.2148534999999,2026-05-28T08:39:23.350,2026-05-28T08:54:53.350,,multimetro,8.2407e-05
282,Error Arduino: HX711 not found.,143.22337470000002,2026-05-28T08:39:23.368,2026-05-28T08:54:53.368,,balanza,
573,,143.46481429999994,2026-05-28T08:39:23.609,2026-05-28T08:54:53.609,,multimetro,8.2544e-05
574,,143.7149027999999,2026-05-28T08:39:23.857,2026-05-28T08:54:53.857,,multimetro,8.269e-05
575,,143.96470290000002,2026-05-28T08:39:24.108,2026-05-28T08:54:54.108,,multimetro,8.2627e-05
576,,144.21458319999988,2026-05-28T08:39:24.358,2026-05-28T08:54:54.358,,multimetro,8.2345e-05
283,,144.2171515,2026-05-28T08:39:24.358,2026-05-28T08:54:54.358,607.58,balanza,
284,Error Arduino: HX711 not found.,144.24023899999997,2026-05-28T08:39:24.381,2026-05-28T08:54:54.381,,balanza,
577,,144.46487739999998,2026-05-28T08:39:24.609,2026-05-28T08:54:54.609,,multimetro,8.2763e-05
578,,144.7149227,2026-05-28T08:39:24.852,2026-05-28T08:54:54.852,,multimetro,8.2449e-05
579,,144.96506999999997,2026-05-28T08:39:25.109,2026-05-28T08:54:55.109,,multimetro,8.2627e-05
580,,145.21465809999995,2026-05-28T08:39:25.359,2026-05-28T08:54:55.359,,multimetro,8.2638e-05
285,,145.2340463999999,2026-05-28T08:39:25.374,2026-05-28T08:54:55.374,607.61,balanza,
286,Error Arduino: HX711 not found.,145.25719359999994,2026-05-28T08:39:25.400,2026-05-28T08:54:55.400,,balanza,
581,,145.46471989999986,2026-05-28T08:39:25.609,2026-05-28T08:54:55.609,,multimetro,8.2439e-05
582,,145.7146527,2026-05-28T08:39:25.858,2026-05-28T08:54:55.858,,multimetro,8.2596e-05
583,,145.96480039999983,2026-05-28T08:39:26.107,2026-05-28T08:54:56.107,,multimetro,8.2502e-05
584,,146.21457450000003,2026-05-28T08:39:26.357,2026-05-28T08:54:56.357,,multimetro,8.2355e-05
287,,146.25081619999992,2026-05-28T08:39:26.395,2026-05-28T08:54:56.395,607.55,balanza,
288,Error Arduino: HX711 not found.,146.27392650000002,2026-05-28T08:39:26.414,2026-05-28T08:54:56.414,,balanza,
585,,146.46474809999995,2026-05-28T08:39:26.608,2026-05-28T08:54:56.608,,multimetro,8.2334e-05
586,,146.71511910000004,2026-05-28T08:39:26.857,2026-05-28T08:54:56.857,,multimetro,8.2617e-05
587,,146.9858165999999,2026-05-28T08:39:27.130,2026-05-28T08:54:57.130,,multimetro,8.225e-05
588,,147.21802290000005,2026-05-28T08:39:27.359,2026-05-28T08:54:57.359,,multimetro,8.2554e-05
289,,147.26765579999983,2026-05-28T08:39:27.407,2026-05-28T08:54:57.407,608.11,balanza,
290,Error Arduino: HX711 not found.,147.29073949999997,2026-05-28T08:39:27.435,2026-05-28T08:54:57.435,,balanza,
589,,147.46503269999994,2026-05-28T08:39:27.609,2026-05-28T08:54:57.609,,multimetro,8.2659e-05
590,,147.71471529999985,2026-05-28T08:39:27.857,2026-05-28T08:54:57.857,,multimetro,8.2324e-05
591,,147.96488649999992,2026-05-28T08:39:28.108,2026-05-28T08:54:58.108,,multimetro,8.2261e-05
592,,148.21492209999997,2026-05-28T08:39:28.350,2026-05-28T08:54:58.350,,multimetro,8.2334e-05
291,,148.28435579999996,2026-05-28T08:39:28.424,2026-05-28T08:54:58.424,607.15,balanza,
292,Error Arduino: HX711 not found.,148.30750390000003,2026-05-28T08:39:28.447,2026-05-28T08:54:58.447,,balanza,
593,,148.46530510000002,2026-05-28T08:39:28.609,2026-05-28T08:54:58.609,,multimetro,8.2303e-05
594,,148.7146158999999,2026-05-28T08:39:28.857,2026-05-28T08:54:58.857,,multimetro,8.2439e-05
595,,148.96471039999983,2026-05-28T08:39:29.107,2026-05-28T08:54:59.107,,multimetro,8.247e-05
596,,149.21481219999987,2026-05-28T08:39:29.358,2026-05-28T08:54:59.358,,multimetro,8.2114e-05
293,,149.3010652999999,2026-05-28T08:39:29.443,2026-05-28T08:54:59.443,607.28,balanza,
294,Error Arduino: HX711 not found.,149.32436399999983,2026-05-28T08:39:29.464,2026-05-28T08:54:59.464,,balanza,
597,,149.46488060000001,2026-05-28T08:39:29.609,2026-05-28T08:54:59.609,,multimetro,8.2303e-05
598,,149.71488909999994,2026-05-28T08:39:29.859,2026-05-28T08:54:59.859,,multimetro,8.2334e-05
599,,149.96498309999993,2026-05-28T08:39:30.109,2026-05-28T08:55:00.109,,multimetro,8.2198e-05
600,,150.2151225,2026-05-28T08:39:30.359,2026-05-28T08:55:00.359,,multimetro,8.2261e-05
295,,150.31792849999988,2026-05-28T08:39:30.457,2026-05-28T08:55:00.457,607.26,balanza,
296,Error Arduino: HX711 not found.,150.3411140999999,2026-05-28T08:39:30.485,2026-05-28T08:55:00.485,,balanza,
601,,150.46485589999998,2026-05-28T08:39:30.609,2026-05-28T08:55:00.609,,multimetro,8.2376e-05
602,,150.7148631,2026-05-28T08:39:30.859,2026-05-28T08:55:00.859,,multimetro,8.2261e-05
603,,150.96478030000003,2026-05-28T08:39:31.107,2026-05-28T08:55:01.107,,multimetro,8.2418e-05
604,,151.2146178999999,2026-05-28T08:39:31.358,2026-05-28T08:55:01.358,,multimetro,8.246e-05
297,,151.33476199999996,2026-05-28T08:39:31.474,2026-05-28T08:55:01.474,607.86,balanza,
298,Error Arduino: HX711 not found.,151.35784279999984,2026-05-28T08:39:31.497,2026-05-28T08:55:01.497,,balanza,
605,,151.46490249999988,2026-05-28T08:39:31.608,2026-05-28T08:55:01.608,,multimetro,8.2355e-05
606,,151.71490479999989,2026-05-28T08:39:31.859,2026-05-28T08:55:01.859,,multimetro,8.2596e-05
607,,151.96484639999994,2026-05-28T08:39:32.107,2026-05-28T08:55:02.107,,multimetro,8.2847e-05
608,,152.21492489999991,2026-05-28T08:39:32.357,2026-05-28T08:55:02.357,,multimetro,8.2648e-05
299,,152.35153449999984,2026-05-28T08:39:32.491,2026-05-28T08:55:02.491,607.46,balanza,
300,Error Arduino: HX711 not found.,152.37482999999997,2026-05-28T08:39:32.517,2026-05-28T08:55:02.517,,balanza,
609,,152.46487890000003,2026-05-28T08:39:32.609,2026-05-28T08:55:02.609,,multimetro,8.2973e-05
610,,152.71464609999998,2026-05-28T08:39:32.857,2026-05-28T08:55:02.857,,multimetro,8.2585e-05
611,,152.96500229999992,2026-05-28T08:39:33.109,2026-05-28T08:55:03.109,,multimetro,8.2418e-05
612,,153.2148654,2026-05-28T08:39:33.358,2026-05-28T08:55:03.358,,multimetro,8.314e-05
301,,153.36837889999993,2026-05-28T08:39:33.507,2026-05-28T08:55:03.507,607.18,balanza,
302,Error Arduino: HX711 not found.,153.39146970000002,2026-05-28T08:39:33.536,2026-05-28T08:55:03.536,,balanza,
613,,153.46489139999994,2026-05-28T08:39:33.608,2026-05-28T08:55:03.608,,multimetro,8.2973e-05
614,,153.71494589999998,2026-05-28T08:39:33.857,2026-05-28T08:55:03.857,,multimetro,8.2774e-05
615,,153.96494359999997,2026-05-28T08:39:34.107,2026-05-28T08:55:04.107,,multimetro,8.2743e-05
616,,154.21468830000003,2026-05-28T08:39:34.359,2026-05-28T08:55:04.359,,multimetro,8.2533e-05
303,,154.38516619999996,2026-05-28T08:39:34.524,2026-05-28T08:55:04.524,607.07,balanza,
304,Error Arduino: HX711 not found.,154.40821189999997,2026-05-28T08:39:34.550,2026-05-28T08:55:04.550,,balanza,
617,,154.46477189999996,2026-05-28T08:39:34.609,2026-05-28T08:55:04.609,,multimetro,8.2334e-05
618,,154.7146648999999,2026-05-28T08:39:34.859,2026-05-28T08:55:04.859,,multimetro,8.2805e-05
619,,154.96469079999997,2026-05-28T08:39:35.108,2026-05-28T08:55:05.108,,multimetro,8.2481e-05
620,,155.21469520000005,2026-05-28T08:39:35.359,2026-05-28T08:55:05.359,,multimetro,8.2345e-05
305,,155.40206009999997,2026-05-28T08:39:35.546,2026-05-28T08:55:05.546,607.13,balanza,
306,Error Arduino: HX711 not found.,155.42511459999992,2026-05-28T08:39:35.564,2026-05-28T08:55:05.564,,balanza,
621,,155.46501539999986,2026-05-28T08:39:35.609,2026-05-28T08:55:05.609,,multimetro,8.2585e-05
622,,155.71556329999999,2026-05-28T08:39:35.859,2026-05-28T08:55:05.859,,multimetro,8.2219e-05
623,,155.96486609999988,2026-05-28T08:39:36.109,2026-05-28T08:55:06.109,,multimetro,8.2146e-05
624,,156.21540989999994,2026-05-28T08:39:36.358,2026-05-28T08:55:06.358,,multimetro,8.2575e-05
307,,156.4188428,2026-05-28T08:39:36.561,2026-05-28T08:55:06.561,607.13,balanza,
308,Error Arduino: HX711 not found.,156.4420737999999,2026-05-28T08:39:36.580,2026-05-28T08:55:06.580,,balanza,
625,,156.4650583,2026-05-28T08:39:36.609,2026-05-28T08:55:06.609,,multimetro,8.2324e-05
626,,156.71488269999986,2026-05-28T08:39:36.857,2026-05-28T08:55:06.857,,multimetro,8.2512e-05
627,,156.9647668,2026-05-28T08:39:37.109,2026-05-28T08:55:07.109,,multimetro,8.2533e-05
628,,157.2149199999999,2026-05-28T08:39:37.359,2026-05-28T08:55:07.359,,multimetro,8.2167e-05
309,,157.43578239999988,2026-05-28T08:39:37.580,2026-05-28T08:55:07.580,607.16,balanza,
310,Error Arduino: HX711 not found.,157.45898850000003,2026-05-28T08:39:37.597,2026-05-28T08:55:07.597,,balanza,
629,,157.46550639999987,2026-05-28T08:39:37.607,2026-05-28T08:55:07.607,,multimetro,8.2502e-05
630,,157.71472930000004,2026-05-28T08:39:37.857,2026-05-28T08:55:07.857,,multimetro,8.2575e-05
631,,157.96479550000004,2026-05-28T08:39:38.107,2026-05-28T08:55:08.107,,multimetro,8.2292e-05
632,,158.21480899999983,2026-05-28T08:39:38.358,2026-05-28T08:55:08.358,,multimetro,8.2376e-05
311,,158.45280579999985,2026-05-28T08:39:38.597,2026-05-28T08:55:08.597,607.17,balanza,
633,,158.46487159999992,2026-05-28T08:39:38.609,2026-05-28T08:55:08.609,,multimetro,8.2188e-05
312,Error Arduino: HX711 not found.,158.4761489,2026-05-28T08:39:38.620,2026-05-28T08:55:08.620,,balanza,
634,,158.71464539999988,2026-05-28T08:39:38.857,2026-05-28T08:55:08.857,,multimetro,8.2146e-05
635,,158.9648184,2026-05-28T08:39:39.107,2026-05-28T08:55:09.107,,multimetro,8.2292e-05
636,,159.21529099999998,2026-05-28T08:39:39.359,2026-05-28T08:55:09.359,,multimetro,8.2261e-05
637,,159.46467009999992,2026-05-28T08:39:39.609,2026-05-28T08:55:09.609,,multimetro,8.2209e-05
313,,159.46963119999987,2026-05-28T08:39:39.614,2026-05-28T08:55:09.614,607.13,balanza,
314,,159.48282040000004,2026-05-28T08:39:39.624,2026-05-28T08:55:09.624,607.17,balanza,
315,Error Arduino: HX711 not found.,159.50594690000003,2026-05-28T08:39:39.650,2026-05-28T08:55:09.650,,balanza,
638,,159.71492990000002,2026-05-28T08:39:39.859,2026-05-28T08:55:09.859,,multimetro,8.224e-05
639,,159.96487630000001,2026-05-28T08:39:40.107,2026-05-28T08:55:10.107,,multimetro,8.2334e-05
640,,160.21471389999988,2026-05-28T08:39:40.357,2026-05-28T08:55:10.357,,multimetro,8.2062e-05
641,,160.46485099999995,2026-05-28T08:39:40.609,2026-05-28T08:55:10.609,,multimetro,8.1989e-05
316,,160.49966529999983,2026-05-28T08:39:40.643,2026-05-28T08:55:10.643,607.15,balanza,
317,Error Arduino: HX711 not found.,160.52277609999987,2026-05-28T08:39:40.664,2026-05-28T08:55:10.664,,balanza,
642,,160.71463300000005,2026-05-28T08:39:40.857,2026-05-28T08:55:10.857,,multimetro,8.2271e-05
643,,160.96469260000003,2026-05-28T08:39:41.108,2026-05-28T08:55:11.108,,multimetro,8.2093e-05
644,,161.21491879999985,2026-05-28T08:39:41.358,2026-05-28T08:55:11.358,,multimetro,8.2135e-05
645,,161.4648173999999,2026-05-28T08:39:41.609,2026-05-28T08:55:11.609,,multimetro,8.269e-05
318,,161.51646149999988,2026-05-28T08:39:41.660,2026-05-28T08:55:11.660,607.13,balanza,
319,Error Arduino: HX711 not found.,161.539626,2026-05-28T08:39:41.680,2026-05-28T08:55:11.680,,balanza,
646,,161.71495600000003,2026-05-28T08:39:41.859,2026-05-28T08:55:11.859,,multimetro,8.2041e-05
647,,161.96463629999994,2026-05-28T08:39:42.107,2026-05-28T08:55:12.107,,multimetro,8.1947e-05
648,,162.21457369999985,2026-05-28T08:39:42.359,2026-05-28T08:55:12.359,,multimetro,8.2083e-05
649,,162.4645665999999,2026-05-28T08:39:42.608,2026-05-28T08:55:12.608,,multimetro,8.1769e-05
320,,162.53322200000002,2026-05-28T08:39:42.674,2026-05-28T08:55:12.674,607.14,balanza,
321,Error Arduino: HX711 not found.,162.55633319999993,2026-05-28T08:39:42.697,2026-05-28T08:55:12.697,,balanza,
650,,162.71457609999993,2026-05-28T08:39:42.859,2026-05-28T08:55:12.859,,multimetro,8.1894e-05
651,,162.96485239999993,2026-05-28T08:39:43.107,2026-05-28T08:55:13.107,,multimetro,8.2449e-05
652,,163.21468349999986,2026-05-28T08:39:43.357,2026-05-28T08:55:13.357,,multimetro,8.2271e-05
653,,163.46475850000002,2026-05-28T08:39:43.608,2026-05-28T08:55:13.608,,multimetro,8.2271e-05
322,,163.55007579999983,2026-05-28T08:39:43.691,2026-05-28T08:55:13.691,607.12,balanza,
323,Error Arduino: HX711 not found.,163.5731905,2026-05-28T08:39:43.714,2026-05-28T08:55:13.714,,balanza,
654,,163.71491919999994,2026-05-28T08:39:43.859,2026-05-28T08:55:13.859,,multimetro,8.2345e-05
655,,163.96473279999987,2026-05-28T08:39:44.108,2026-05-28T08:55:14.108,,multimetro,8.1978e-05
656,,164.21462580000002,2026-05-28T08:39:44.358,2026-05-28T08:55:14.358,,multimetro,8.1905e-05
657,,164.46479669999985,2026-05-28T08:39:44.607,2026-05-28T08:55:14.607,,multimetro,8.2418e-05
324,,164.56685659999994,2026-05-28T08:39:44.707,2026-05-28T08:55:14.707,607.12,balanza,
325,Error Arduino: HX711 not found.,164.59018229999992,2026-05-28T08:39:44.734,2026-05-28T08:55:14.734,,balanza,
658,,164.71545270000001,2026-05-28T08:39:44.857,2026-05-28T08:55:14.857,,multimetro,8.1832e-05
659,,164.9647513,2026-05-28T08:39:45.109,2026-05-28T08:55:15.109,,multimetro,8.2188e-05
660,,165.21497609999983,2026-05-28T08:39:45.350,2026-05-28T08:55:15.350,,multimetro,8.1999e-05
661,,165.46507369999995,2026-05-28T08:39:45.605,2026-05-28T08:55:15.605,,multimetro,8.1622e-05
326,,165.58361509999986,2026-05-28T08:39:45.724,2026-05-28T08:55:15.724,607.23,balanza,
327,Error Arduino: HX711 not found.,165.60667799999987,2026-05-28T08:39:45.747,2026-05-28T08:55:15.747,,balanza,
662,,165.71465079999984,2026-05-28T08:39:45.859,2026-05-28T08:55:15.859,,multimetro,8.1748e-05
663,,165.96467140000004,2026-05-28T08:39:46.108,2026-05-28T08:55:16.108,,multimetro,8.1727e-05
664,,166.2148439,2026-05-28T08:39:46.351,2026-05-28T08:55:16.351,,multimetro,8.1507e-05
665,,166.46554919999994,2026-05-28T08:39:46.609,2026-05-28T08:55:16.609,,multimetro,8.1779e-05
328,,166.60041349999983,2026-05-28T08:39:46.745,2026-05-28T08:55:16.745,607.19,balanza,
329,Error Arduino: HX711 not found.,166.62353029999986,2026-05-28T08:39:46.764,2026-05-28T08:55:16.764,,balanza,
666,,166.71486559999994,2026-05-28T08:39:46.857,2026-05-28T08:55:16.857,,multimetro,8.1863e-05
667,,166.96469359999992,2026-05-28T08:39:47.109,2026-05-28T08:55:17.109,,multimetro,8.1497e-05
668,,167.21506729999987,2026-05-28T08:39:47.358,2026-05-28T08:55:17.358,,multimetro,8.157e-05
669,,167.46478979999983,2026-05-28T08:39:47.607,2026-05-28T08:55:17.607,,multimetro,8.1675e-05
330,,167.6171457999999,2026-05-28T08:39:47.757,2026-05-28T08:55:17.757,607.17,balanza,
331,Error Arduino: HX711 not found.,167.64032929999985,2026-05-28T08:39:47.780,2026-05-28T08:55:17.780,,balanza,
670,,167.71494659999985,2026-05-28T08:39:47.857,2026-05-28T08:55:17.857,,multimetro,8.1465e-05
671,,167.96474409999996,2026-05-28T08:39:48.108,2026-05-28T08:55:18.108,,multimetro,8.1758e-05
672,,168.21507780000002,2026-05-28T08:39:48.359,2026-05-28T08:55:18.359,,multimetro,8.1978e-05
673,,168.46476169999983,2026-05-28T08:39:48.609,2026-05-28T08:55:18.609,,multimetro,8.1622e-05
332,,168.63397829999985,2026-05-28T08:39:48.774,2026-05-28T08:55:18.774,607.15,balanza,
333,Error Arduino: HX711 not found.,168.65706550000004,2026-05-28T08:39:48.797,2026-05-28T08:55:18.797,,balanza,
674,,168.7150099999999,2026-05-28T08:39:48.857,2026-05-28T08:55:18.857,,multimetro,8.2052e-05
675,,168.9648474999999,2026-05-28T08:39:49.109,2026-05-28T08:55:19.109,,multimetro,8.2041e-05
676,,169.21492409999996,2026-05-28T08:39:49.359,2026-05-28T08:55:19.359,,multimetro,8.1842e-05
677,,169.4647098999999,2026-05-28T08:39:49.608,2026-05-28T08:55:19.608,,multimetro,8.2052e-05
